"E5100A REV3.14"
"DATE: Jun 25 2004"



"CHANNEL: 2"
"MEASURE TYPE: AR"
"FORMAT TYPE: LINMP"
"NUMBER of POINTS: 1601"
"SWEEP TIME:  3.458 s"
"SWEEP TYPE: LINF"
"SOURCE POWER: 0 dBm"
"IF BANDWIDTH: 500 Hz"

"Frequency"	"Main Array"	"Sub Array"
2.81312500000E+06	6.399937E+01	-8.965944E+01
2.81499375000E+06	6.403289E+01	-8.965688E+01
2.81686250000E+06	6.410123E+01	-8.964657E+01
2.81873125000E+06	6.413317E+01	-8.966111E+01
2.82060000000E+06	6.420094E+01	-8.964835E+01
2.82246875000E+06	6.420061E+01	-8.965613E+01
2.82433750000E+06	6.427470E+01	-8.965260E+01
2.82620625000E+06	6.430495E+01	-8.965756E+01
2.82807500000E+06	6.432926E+01	-8.963538E+01
2.82994375000E+06	6.439527E+01	-8.965512E+01
2.83181250000E+06	6.440888E+01	-8.965302E+01
2.83368125000E+06	6.447166E+01	-8.964464E+01
2.83555000000E+06	6.451694E+01	-8.965906E+01
2.83741875000E+06	6.457550E+01	-8.962814E+01
2.83928750000E+06	6.460073E+01	-8.963168E+01
2.84115625000E+06	6.462206E+01	-8.964015E+01
2.84302500000E+06	6.469836E+01	-8.964659E+01
2.84489375000E+06	6.471979E+01	-8.965034E+01
2.84676250000E+06	6.477016E+01	-8.962866E+01
2.84863125000E+06	6.480703E+01	-8.965205E+01
2.85050000000E+06	6.482812E+01	-8.964838E+01
2.85236875000E+06	6.488908E+01	-8.965637E+01
2.85423750000E+06	6.494715E+01	-8.964895E+01
2.85610625000E+06	6.497952E+01	-8.963335E+01
2.85797500000E+06	6.503163E+01	-8.964790E+01
2.85984375000E+06	6.506750E+01	-8.964353E+01
2.86171250000E+06	6.511918E+01	-8.964296E+01
2.86358125000E+06	6.514529E+01	-8.964875E+01
2.86545000000E+06	6.519784E+01	-8.963720E+01
2.86731875000E+06	6.524782E+01	-8.965195E+01
2.86918750000E+06	6.526741E+01	-8.964542E+01
2.87105625000E+06	6.533762E+01	-8.962713E+01
2.87292500000E+06	6.536310E+01	-8.963183E+01
2.87479375000E+06	6.539060E+01	-8.964972E+01
2.87666250000E+06	6.545258E+01	-8.964129E+01
2.87853125000E+06	6.549938E+01	-8.963923E+01
2.88040000000E+06	6.553896E+01	-8.963263E+01
2.88226875000E+06	6.556789E+01	-8.962410E+01
2.88413750000E+06	6.562544E+01	-8.962383E+01
2.88600625000E+06	6.567599E+01	-8.962603E+01
2.88787500000E+06	6.571866E+01	-8.964201E+01
2.88974375000E+06	6.575611E+01	-8.963197E+01
2.89161250000E+06	6.579719E+01	-8.963754E+01
2.89348125000E+06	6.583476E+01	-8.963613E+01
2.89535000000E+06	6.588871E+01	-8.963600E+01
2.89721875000E+06	6.592153E+01	-8.963035E+01
2.89908750000E+06	6.596146E+01	-8.963634E+01
2.90095625000E+06	6.600739E+01	-8.963664E+01
2.90282500000E+06	6.606188E+01	-8.962244E+01
2.90469375000E+06	6.608240E+01	-8.962535E+01
2.90656250000E+06	6.615406E+01	-8.962732E+01
2.90843125000E+06	6.618683E+01	-8.962500E+01
2.91030000000E+06	6.622896E+01	-8.963811E+01
2.91216875000E+06	6.625498E+01	-8.963068E+01
2.91403750000E+06	6.631997E+01	-8.963544E+01
2.91590625000E+06	6.634261E+01	-8.963308E+01
2.91777500000E+06	6.639516E+01	-8.963042E+01
2.91964375000E+06	6.643848E+01	-8.961815E+01
2.92151250000E+06	6.646797E+01	-8.962429E+01
2.92338125000E+06	6.652296E+01	-8.962909E+01
2.92525000000E+06	6.655257E+01	-8.961962E+01
2.92711875000E+06	6.659928E+01	-8.962819E+01
2.92898750000E+06	6.665966E+01	-8.962462E+01
2.93085625000E+06	6.668987E+01	-8.962539E+01
2.93272500000E+06	6.672752E+01	-8.962358E+01
2.93459375000E+06	6.677818E+01	-8.962984E+01
2.93646250000E+06	6.683072E+01	-8.963273E+01
2.93833125000E+06	6.685886E+01	-8.963091E+01
2.94020000000E+06	6.690601E+01	-8.961628E+01
2.94206875000E+06	6.695418E+01	-8.962792E+01
2.94393750000E+06	6.699104E+01	-8.962714E+01
2.94580625000E+06	6.703621E+01	-8.963457E+01
2.94767500000E+06	6.708925E+01	-8.962175E+01
2.94954375000E+06	6.711256E+01	-8.962695E+01
2.95141250000E+06	6.717284E+01	-8.960876E+01
2.95328125000E+06	6.719386E+01	-8.962159E+01
2.95515000000E+06	6.724103E+01	-8.962070E+01
2.95701875000E+06	6.728722E+01	-8.962687E+01
2.95888750000E+06	6.733529E+01	-8.962988E+01
2.96075625000E+06	6.736018E+01	-8.961613E+01
2.96262500000E+06	6.742840E+01	-8.961045E+01
2.96449375000E+06	6.744379E+01	-8.961951E+01
2.96636250000E+06	6.750220E+01	-8.961736E+01
2.96823125000E+06	6.754238E+01	-8.961952E+01
2.97010000000E+06	6.758123E+01	-8.961874E+01
2.97196875000E+06	6.763655E+01	-8.962133E+01
2.97383750000E+06	6.766051E+01	-8.960950E+01
2.97570625000E+06	6.769360E+01	-8.961044E+01
2.97757500000E+06	6.774825E+01	-8.962876E+01
2.97944375000E+06	6.780402E+01	-8.961060E+01
2.98131250000E+06	6.783278E+01	-8.961117E+01
2.98318125000E+06	6.788198E+01	-8.960956E+01
2.98505000000E+06	6.793044E+01	-8.960133E+01
2.98691875000E+06	6.795682E+01	-8.961673E+01
2.98878750000E+06	6.801249E+01	-8.961121E+01
2.99065625000E+06	6.806685E+01	-8.960872E+01
2.99252500000E+06	6.810353E+01	-8.960590E+01
2.99439375000E+06	6.813847E+01	-8.961434E+01
2.99626250000E+06	6.817931E+01	-8.961269E+01
2.99813125000E+06	6.823146E+01	-8.960006E+01
3.00000000000E+06	6.826268E+01	-8.959390E+01
